Postcode;Plaatsnaam;Gemeentecode;Gemeente;Provinciecode;Provincie;Zorgkantoorcode;Zorgkantoor;Rechtspersoon
1443;PURMEREND         ;439;PURMEREND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1444;PURMEREND         ;439;PURMEREND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1445;PURMEREND         ;439;PURMEREND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1446;PURMEREND         ;439;PURMEREND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1447;PURMEREND         ;439;PURMEREND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1448;PURMEREND         ;439;PURMEREND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1451;PURMERLAND        ;415;LANDSMEER               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1452;ILPENDAM          ;852;WATERLAND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1454;WATERGANG         ;852;WATERLAND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1456;WYDEWORMER        ;880;WORMERLAND              ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1458;SPYKERBOOR NH     ;880;WORMERLAND              ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1461;ZUIDOOSTBEEMSTER  ;370;BEEMSTER                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1462;MIDDENBEEMSTER    ;370;BEEMSTER                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1463;NOORDBEEMSTER     ;370;BEEMSTER                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1464;WESTBEEMSTER      ;370;BEEMSTER                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1471;KWADYK            ;478;ZEEVANG                 ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1472;MIDDELIE          ;478;ZEEVANG                 ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1473;WARDER            ;478;ZEEVANG                 ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1474;OOSTHUIZEN        ;478;ZEEVANG                 ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1475;BEETS NH          ;478;ZEEVANG                 ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1476;SCHARDAM          ;478;ZEEVANG                 ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1477;HOBREDE           ;478;ZEEVANG                 ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1481;PURMER            ;385;EDAM-VOLENDAM           ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1482;PURMER            ;852;WATERLAND               ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1483;DE RYP            ;365;GRAFT-DE RIJP           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1484;GRAFT             ;365;GRAFT-DE RIJP           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1485;NOORDEINDE NH     ;365;GRAFT-DE RIJP           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1486;WEST GRAFTDYK     ;365;GRAFT-DE RIJP           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1487;OOST GRAFTDYK     ;365;GRAFT-DE RIJP           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1488;STARNMEER         ;365;GRAFT-DE RIJP           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1489;DE WOUDE          ;383;CASTRICUM               ;L;Noord-Holland;5513;KENNEMERLAND;Achmea
1500;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1501;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1502;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1503;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1504;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1505;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1506;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1507;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1508;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1509;ZAANDAM           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1510;OOSTZAAN          ;431;OOSTZAAN                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1511;OOSTZAAN          ;431;OOSTZAAN                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1520;WORMERVEER        ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1521;WORMERVEER        ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1525;WESTKNOLLENDAM    ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1530;WORMER            ;880;WORMERLAND              ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1531;WORMER            ;880;WORMERLAND              ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1534;OOSTKNOLLENDAM    ;880;WORMERLAND              ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1536;MARKENBINNEN      ;365;GRAFT-DE RIJP           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1540;KOOG AAN DE ZAAN  ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1541;KOOG AAN DE ZAAN  ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1544;ZAANDYK           ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1546;JISP              ;880;WORMERLAND              ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1550;WESTZAAN          ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1551;WESTZAAN          ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1560;KROMMENIE         ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1561;KROMMENIE         ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1562;KROMMENIE         ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1566;ASSENDELFT        ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1567;ASSENDELFT        ;479;ZAANSTAD                ;L;Noord-Holland;5514;ZAANSTREEK/WATERLAND;Achmea
1600;ENKHUIZEN         ;388;ENKHUIZEN               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1601;ENKHUIZEN         ;388;ENKHUIZEN               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1602;ENKHUIZEN         ;388;ENKHUIZEN               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1606;VENHUIZEN         ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1607;HEM               ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1608;WYDENES           ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1609;OOSTERLEEK        ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1610;BOVENKARSPEL      ;532;STEDE BROEC             ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1611;BOVENKARSPEL      ;532;STEDE BROEC             ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1613;GROOTEBROEK       ;532;STEDE BROEC             ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1614;LUTJEBROEK        ;532;STEDE BROEC             ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1616;HOOGKARSPEL       ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1617;WESTWOUD          ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1619;ANDYK             ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1620;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1621;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1622;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1623;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1624;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1625;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1627;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1628;HOORN NH          ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1631;OUDENDYK NH       ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1633;AVENHORN          ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1634;SCHARWOUDE        ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1636;SCHERMERHORN      ;458;SCHERMER                ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1641;SPIERDYK          ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1642;SPIERDYK          ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1643;SPIERDYK          ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1645;URSEM             ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1646;URSEM GEM SCHERMER;458;SCHERMER                ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1647;BERKHOUT          ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1648;DE GOORN          ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1652;ZUIDERMEER        ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1654;BENNINGBROEK      ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1655;SYBEKARSPEL       ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1657;ABBEKERK          ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1658;LAMBERTSCHAAG     ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1661;DE WEERE          ;432;OPMEER                  ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1662;DE WEERE          ;432;OPMEER                  ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1663;DE WEERE          ;432;OPMEER                  ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1670;MEDEMBLIK         ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1671;MEDEMBLIK         ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1674;OPPERDOES         ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1676;TWISK             ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1678;OOSTWOUD          ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1679;MIDWOUD           ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1681;ZWAAGDYK OOST     ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1682;ZWAAGDYK OOST     ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1683;ZWAAGDYK OOST     ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1684;ZWAAGDYK OOST     ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1685;ZWAAGDYK WEST     ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1686;ZWAAGDYK WEST     ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1687;WOGNUM            ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1688;NIBBIXWOUD        ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1689;ZWAAG             ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1691;HAUWERT           ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1692;HAUWERT           ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1693;WERVERSHOOF       ;420;MEDEMBLIK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1695;BLOKKER           ;405;HOORN                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1696;OOSTERBLOKKER     ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1697;SCHELLINKHOUT     ;498;DRECHTERLAND            ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1700;HEERHUGOWAARD     ;398;HEERHUGOWAARD           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1701;HEERHUGOWAARD     ;398;HEERHUGOWAARD           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1702;HEERHUGOWAARD     ;398;HEERHUGOWAARD           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1703;HEERHUGOWAARD     ;398;HEERHUGOWAARD           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1704;HEERHUGOWAARD     ;398;HEERHUGOWAARD           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1705;HEERHUGOWAARD     ;398;HEERHUGOWAARD           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1706;HEERHUGOWAARD     ;398;HEERHUGOWAARD           ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1711;HENSBROEK         ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1713;OBDAM             ;1598;KOGGENLAND              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1715;SPANBROEK         ;432;OPMEER                  ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1716;OPMEER            ;432;OPMEER                  ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1718;HOOGWOUD          ;432;OPMEER                  ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1719;AARTSWOUD         ;432;OPMEER                  ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1720;BROEK OP LANGEDYK ;416;LANGEDIJK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1721;BROEK OP LANGEDYK ;416;LANGEDIJK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1722;ZUID SCHARWOUDE   ;416;LANGEDIJK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1723;NOORD SCHARWOUDE  ;416;LANGEDIJK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1724;OUDKARSPEL        ;416;LANGEDIJK               ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1730;WINKEL            ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1731;WINKEL            ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1732;LUTJEWINKEL       ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1733;NIEUWE NIEDORP    ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1734;OUDE NIEDORP      ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1735;T VELD            ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1736;ZYDEWIND          ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1738;WAARLAND          ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1740;SCHAGEN           ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1741;SCHAGEN           ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1742;SCHAGEN           ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1744;ST MAARTEN        ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1746;DIRKSHORN         ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1747;TUITJENHORN       ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1749;WARMENHUIZEN      ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1750;SCHAGERBRUG       ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1751;SCHAGERBRUG       ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1752;ST MAARTENSBRUG   ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1753;ST MAARTENSVLOTBR ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1754;BURGERBRUG        ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1755;PETTEN            ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1756;T ZAND NH         ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1757;OUDESLUIS         ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1759;CALLANTSOOG       ;441;SCHAGEN                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1760;ANNA PAULOWNA     ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1761;ANNA PAULOWNA     ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1764;BREEZAND          ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1766;WIERINGERWAARD    ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1767;KOLHORN           ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1768;BARSINGERHORN     ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1769;HARINGHUIZEN      ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1770;WIERINGERWERF     ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1771;WIERINGERWERF     ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1773;KREILEROORD       ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1774;SLOOTDORP         ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1775;MIDDENMEER        ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1777;HIPPOLYTUSHOEF    ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1778;WESTERLAND        ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1779;DEN OEVER         ;1911;HOLLANDS KROON          ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1780;DEN HELDER        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1781;DEN HELDER        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1782;DEN HELDER        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1783;DEN HELDER        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1784;DEN HELDER        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1785;DEN HELDER        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1786;DEN HELDER        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1787;JULIANADORP       ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1788;JULIANADORP       ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1789;HUISDUINEN        ;400;DEN HELDER              ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1790;DEN BURG          ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1791;DEN BURG          ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1792;OUDESCHILD        ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1793;DE WAAL           ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1794;OOSTEREND NH      ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1795;DE COCKSDORP      ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1796;DE KOOG           ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1797;DEN HOORN TEXEL   ;448;TEXEL                   ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1800;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1801;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1802;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1810;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1811;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1812;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1813;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1814;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1815;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1816;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1817;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1821;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1822;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
1823;ALKMAAR           ;361;ALKMAAR                 ;L;Noord-Holland;5512;NOORD HOLLAND NOORD;UVIT
